change_in_market_value,position,foot,height_in_cm,age,minutes_played,goals,assists,penalty_attempts,yellow_cards,shots,shots_on_target_pct,goals_per_shot,passes,completed_passes_pct,assisted_shots,goal_creating_action,tackles_won_pct,tackles_interceptions,clearances,mistakes_leading_to_opp_shot,dribbles_success,ball_control_failed_attempt,ball_control_lost_after_tackle,fouls,fouled,offside,penalties_won,aerial_success_pct
-5000000,Defender,Left,184,29,1975,0,0,0,10,8,0.125,0,1213,0.8565539983511954,4,3,0.6785714285714286,66,67,1,9,12,1,29,10,1,0,0.618421052631579
0,Midfield,Right,180,28,757,0,2,0,1,3,0.666666666666667,0,399,0.7844611528822055,8,4,0.5526315789473685,47,13,0,4,8,8,18,2,0,0,0.5714285714285714
-500000,Attack,Right,182,27,1957,2,4,0,6,35,0.2,0.0571428571428571,859,0.7962747380675204,34,10,0.6388888888888888,45,12,0,28,38,32,41,27,4,1,0.45714285714285713
2000000,Attack,Right,185,28,2388,12,2,2,8,63,0.444444444444444,0.19047619047619,534,0.5767790262172284,22,6,0.6071428571428571,30,25,0,7,84,39,54,65,22,1,0.347953216374269
-500000,Defender,Right,189,33,449,0,0,0,0,0,0,0,204,0.8431372549019608,0,0,0.5833333333333334,16,27,0,0,3,0,4,0,0,0,0.5652173913043478
-500000,Midfield,Right,174,30,1265,0,2,0,9,12,0.166666666666667,0,559,0.7871198568872988,8,1,0.6666666666666666,70,25,0,6,17,13,48,36,2,0,0.5833333333333334
-1000000,Midfield,Right,178,29,2354,1,3,0,4,29,0.103448275862069,0.0344827586206897,1357,0.7612380250552689,31,4,0.7142857142857143,69,49,0,10,27,12,28,42,2,1,0.4444444444444444
0,Midfield,Right,189,30,2944,1,3,0,14,18,0.222222222222222,0.0555555555555556,1764,0.8390022675736961,10,7,0.6153846153846154,176,96,1,32,18,20,47,58,0,0,0.5625
-1000000,Midfield,Left,173,29,2671,0,1,0,6,9,0.111111111111111,0,2217,0.869192602616148,32,2,0.5909090909090909,84,46,1,40,36,23,27,69,0,0,0.4634146341463415
1000000,Defender,Right,188,26,2682,3,0,0,3,12,0.583333333333333,0.25,1502,0.859520639147803,4,0,0.5238095238095238,77,153,1,2,6,2,15,4,1,0,0.603448275862069
-1000000,Defender,Right,192,29,2727,1,1,0,6,15,0.4,0.0666666666666667,1397,0.8575518969219756,9,2,0.7,60,197,5,3,10,3,33,6,3,0,0.6632653061224489
3000000,Attack,Right,188,29,2734,16,1,0,6,84,0.392857142857143,0.19047619047619,853,0.6858147713950762,25,4,0.65625,39,26,0,9,72,33,80,34,23,0,0.6199460916442049
-30000000,Midfield,Right,189,30,2715,0,1,0,10,8,0,0,2405,0.8948024948024949,15,4,0.6666666666666666,144,22,1,9,14,25,38,54,0,0,0.48514851485148514
-5000000,Attack,Both,167,31,1778,8,2,0,2,57,0.43859649122807,0.140350877192982,1138,0.8233743409490334,28,8,0.5185185185185185,45,8,1,44,31,33,17,26,8,0,0.36363636363636365
-5000000,Defender,Left,171,30,1495,1,0,0,6,13,0.153846153846154,0.0769230769230769,967,0.7942088934850051,8,3,0.6363636363636364,54,61,0,10,8,4,20,23,0,0,0.5208333333333334
-1000000,Midfield,Right,190,30,1894,3,1,0,7,20,0.4,0.15,943,0.8101802757158006,8,6,0.5428571428571428,65,45,2,7,16,18,35,38,2,0,0.5769230769230769
0,Attack,Right,184,30,2545,9,5,1,4,63,0.46031746031746,0.142857142857143,858,0.5920745920745921,43,7,0.5833333333333334,31,29,0,6,61,35,42,36,13,0,0.47306791569086654
500000,Midfield,Right,172,28,790,0,0,0,5,7,0.285714285714286,0,372,0.8575268817204301,2,0,0.55,34,15,0,3,4,8,19,16,0,0,0.5555555555555556
5000000,Attack,Right,183,27,1692,6,5,0,1,36,0.361111111111111,0.166666666666667,784,0.7168367346938775,36,10,0.6086956521739131,58,9,0,13,45,28,28,38,17,0,0.38095238095238093
0,Defender,Left,175,27,419,0,1,0,3,1,0,0,230,0.7043478260869566,2,2,0.5,16,15,0,1,3,0,5,2,0,0,0.42857142857142855
-2000000,Midfield,Right,183,26,2136,1,0,0,11,10,0.4,0.1,1111,0.7902790279027903,8,3,0.5679012345679012,133,44,1,17,19,15,46,17,0,0,0.5595238095238095
20000000,Attack,Left,178,27,2655,7,2,2,5,64,0.359375,0.109375,1898,0.832982086406744,55,7,0.6818181818181818,53,8,1,58,68,54,28,50,11,0,0.21428571428571427
-1000000,Defender,Left,178,29,180,0,0,0,0,0,0,0,65,0.7692307692307693,0,0,0.75,10,15,0,0,1,0,3,2,0,0,0.38461538461538464
-2000000,Midfield,Right,189,28,1899,0,2,0,3,20,0.4,0,781,0.7964148527528809,14,2,0.559322033898305,75,33,0,12,24,22,34,17,3,1,0.46616541353383456
-3000000,Attack,Right,185,27,153,1,1,0,0,4,0.5,0.25,54,0.7407407407407407,5,1,0.6666666666666666,4,2,0,2,5,3,3,2,0,0,0.3333333333333333
8200000,Defender,Right,183,28,3240,1,2,0,13,17,0.235294117647059,0.0588235294117647,1279,0.7005473025801408,6,3,0.723404255319149,100,232,0,0,6,3,26,14,2,0,0.5302013422818792
-7000000,Attack,Right,184,28,753,0,1,0,1,8,0.125,0,322,0.7732919254658385,8,4,0.7647058823529411,27,6,0,27,19,21,6,40,2,0,0.21739130434782608
3000000,Defender,Left,185,29,2354,0,2,0,11,25,0.32,0,1418,0.7115655853314528,20,4,0.4626865671641791,120,94,1,9,28,17,38,29,1,0,0.5853658536585366
4500000,Defender,Right,188,28,3060,1,0,0,12,15,0.266666666666667,0.0666666666666667,1405,0.7758007117437722,9,0,0.5517241379310345,101,131,1,3,5,1,37,11,1,0,0.5613207547169812
2400000,Defender,Right,186,27,2785,3,3,0,9,19,0.368421052631579,0.157894736842105,1069,0.7371375116931712,12,5,0.6666666666666666,113,158,0,5,15,9,50,32,6,0,0.575
2500000,Attack,Left,182,27,1800,4,5,0,13,46,0.260869565217391,0.0869565217391304,1039,0.6804619826756496,30,11,0.6470588235294118,72,19,1,65,51,57,49,53,1,0,0.5454545454545454
3500000,Attack,Right,175,27,2629,1,3,0,0,32,0.40625,0.03125,1345,0.8066914498141264,36,6,0.6923076923076923,77,17,0,37,62,52,19,103,4,0,0.37037037037037035
-300000,Midfield,Right,182,31,1686,0,0,0,11,13,0.153846153846154,0,785,0.7974522292993631,8,2,0.6538461538461539,86,54,1,1,18,12,47,17,1,0,0.5783132530120482
-1000000,Attack,Right,177,27,517,1,0,0,0,12,0.416666666666667,0.0833333333333333,219,0.7351598173515982,10,4,0.5,9,2,0,8,16,13,5,9,0,0,0.25
1000000,Attack,Left,184,28,520,0,2,0,0,3,0,0,336,0.8511904761904762,17,3,0.6666666666666666,18,0,0,6,9,7,9,9,0,0,0.5555555555555556
-3000000,Attack,Right,182,26,1622,5,2,1,4,47,0.25531914893617,0.106382978723404,715,0.73006993006993,19,4,0.6666666666666666,29,10,0,9,33,38,22,23,0,0,0.38095238095238093
0,Attack,Right,175,26,1439,15,7,5,2,49,0.408163265306122,0.306122448979592,1062,0.775894538606403,41,24,0.6428571428571429,19,1,1,75,69,72,12,58,7,2,0.7272727272727273
-1500000,Attack,Right,183,28,863,2,0,0,3,10,0.4,0.2,162,0.7530864197530864,5,0,0.6923076923076923,14,0,0,1,28,15,17,10,8,0,0.2857142857142857
3000000,Defender,Right,177,29,2558,2,2,0,1,15,0.466666666666667,0.133333333333333,1611,0.7622594661700807,23,3,0.5681818181818182,70,86,0,21,43,23,22,20,3,0,0.5866666666666667
0,Defender,Right,175,27,2167,0,1,0,4,8,0.125,0,1152,0.78125,18,2,0.603448275862069,106,76,1,12,21,9,29,16,0,0,0.4489795918367347
-15000000,Attack,Right,181,25,2267,11,4,6,0,67,0.343283582089552,0.164179104477612,428,0.6962616822429907,34,9,0.8888888888888888,12,20,1,9,43,21,21,18,19,3,0.4742268041237113
-8000000,Midfield,Left,186,28,2032,1,5,0,7,16,0.25,0.0625,1215,0.8065843621399177,26,8,0.5384615384615384,104,28,0,10,19,17,36,9,2,0,0.5121951219512195
-3000000,Attack,Left,189,28,459,2,0,0,2,9,0.333333333333333,0.222222222222222,214,0.780373831775701,5,0,0.25,6,4,2,2,12,11,8,8,1,0,0.5
500000,Defender,Right,198,28,2490,2,1,0,7,18,0.444444444444444,0.111111111111111,943,0.8610816542948038,5,1,0.6923076923076923,46,164,2,1,6,2,28,8,0,0,0.5882352941176471
20000000,Attack,Right,182,26,2774,8,12,0,3,83,0.337349397590361,0.0963855421686747,2009,0.7765057242409159,73,16,0.6097560975609756,56,13,0,18,61,29,17,16,2,0,0.2765957446808511
2000000,Defender,Both,180,27,3234,1,4,0,6,16,0.375,0.0625,1684,0.7630641330166271,31,9,0.47619047619047616,68,98,1,11,30,26,14,14,3,0,0.48333333333333334
-1000000,Defender,Right,185,25,1619,1,0,0,4,7,0.285714285714286,0.142857142857143,804,0.8097014925373134,2,2,0.46153846153846156,29,80,1,4,11,8,15,11,0,0,0.5
-10000000,Defender,Left,170,29,2991,2,8,0,6,13,0.307692307692308,0.153846153846154,2695,0.8456400742115028,47,13,0.5238095238095238,102,76,1,16,27,23,25,19,9,1,0.3018867924528302
14000000,Defender,Left,188,26,2414,3,6,2,2,21,0.380952380952381,0.142857142857143,1597,0.7213525360050094,55,15,0.6470588235294118,106,69,0,28,27,25,24,21,2,1,0.6698113207547169
500000,Defender,Left,189,25,316,0,0,0,1,0,0,0,92,0.5543478260869565,0,0,0,6,25,0,2,0,0,6,1,0,0,0.5
2500000,Defender,Right,179,28,2520,3,7,0,1,17,0.529411764705882,0.176470588235294,1406,0.7852062588904695,46,11,0.5,87,70,2,16,18,20,22,22,2,0,0.5185185185185185
1200000,Midfield,Right,181,27,2542,3,4,0,2,38,0.236842105263158,0.0789473684210526,1066,0.6904315196998124,46,8,0.6071428571428571,48,33,0,36,40,17,15,14,2,0,0.43243243243243246
0,Midfield,Right,184,31,2166,0,0,0,3,20,0.15,0,749,0.7596795727636849,2,0,0.6052631578947368,106,39,1,16,31,38,36,20,0,0,0.425
-600000,Defender,Right,194,27,1725,0,0,0,3,11,0.181818181818182,0,776,0.8182989690721649,1,1,0.5882352941176471,44,143,1,2,3,2,20,8,0,0,0.5569620253164557
400000,Defender,Right,180,32,2098,0,0,0,3,6,0.333333333333333,0,969,0.7285861713106295,10,1,0.68,50,88,2,8,13,11,8,22,0,0,0.4166666666666667
0,Midfield,Right,184,26,948,1,1,0,1,23,0.347826086956522,0.0434782608695652,685,0.6759124087591241,25,1,0.5454545454545454,29,15,0,10,8,4,16,5,0,0,0.5833333333333334
0,Defender,Right,178,31,1950,1,2,0,6,18,0.0555555555555556,0.0555555555555556,1152,0.7491319444444444,4,3,0.7741935483870968,77,92,2,4,15,5,14,5,0,0,0.59
-2500000,Midfield,Right,187,29,98,0,0,0,1,0,0,0,80,0.8875,0,0,1,8,2,0,0,1,1,1,1,0,0,0.7142857142857143
0,Defender,Right,176,31,1817,4,0,0,5,12,0.5,0.333333333333333,934,0.7451820128479657,12,4,0.6136363636363636,84,54,1,12,25,13,26,31,1,0,0.39344262295081966
1000000,Attack,Right,170,30,2280,1,3,0,5,36,0.333333333333333,0.0277777777777778,1042,0.6209213051823417,51,6,0.6111111111111112,60,14,2,25,49,28,42,36,24,0,0.1794871794871795
0,Attack,Left,176,30,2251,20,6,5,5,64,0.421875,0.3125,919,0.795429815016322,57,15,0.6875,32,5,0,20,31,36,16,43,7,1,0.3582089552238806
0,Defender,Right,180,32,1948,0,1,0,5,7,0.142857142857143,0,1112,0.762589928057554,17,3,0.6349206349206349,103,90,0,19,21,16,32,35,0,0,0.5344827586206896
0,Defender,Right,185,27,1746,1,3,0,1,26,0.307692307692308,0.0384615384615385,1248,0.844551282051282,13,3,0.6296296296296297,60,54,1,9,11,9,9,14,1,0,0.5192307692307693
3500000,Midfield,Right,186,27,2668,2,5,1,6,48,0.270833333333333,0.0416666666666667,1817,0.7837094111172263,56,11,0.6136363636363636,73,34,1,23,40,28,34,25,0,0,0.5
-500000,Attack,Right,180,25,1182,3,1,0,1,18,0.444444444444444,0.166666666666667,301,0.7574750830564784,12,4,0.7692307692307693,17,6,0,5,37,58,18,13,3,0,0.43103448275862066
2500000,Defender,Left,182,26,2593,0,3,0,2,26,0.269230769230769,0,1373,0.7261471230881282,26,9,0.6491228070175439,93,85,1,11,32,8,26,34,4,1,0.6125
2500000,Defender,Right,186,27,2667,1,0,0,7,8,0.25,0.125,1307,0.8140780413159908,8,6,0.5915492957746479,119,73,1,11,17,10,45,48,0,1,0.3953488372093023
500000,Midfield,Right,189,28,1057,0,0,0,2,6,0.166666666666667,0,537,0.8324022346368715,1,0,0.6363636363636364,43,32,0,4,13,5,6,12,0,0,0.7083333333333334
-100000,Defender,Right,185,34,701,2,0,0,2,5,0.6,0.4,226,0.7964601769911505,0,1,0.6,37,48,0,0,3,3,12,16,0,0,0.6976744186046512
-3500000,Attack,Left,180,29,475,3,0,0,0,9,0.333333333333333,0.333333333333333,147,0.6938775510204082,8,0,0.6666666666666666,8,2,0,5,15,7,5,3,3,0,0.17647058823529413
-8000000,Defender,Right,180,27,2599,1,2,0,17,25,0.32,0.04,1360,0.7786764705882353,16,4,0.6935483870967742,104,91,0,11,15,13,50,12,1,0,0.5145631067961165
-2000000,Midfield,Right,175,28,478,1,0,0,2,4,0.5,0.25,225,0.7777777777777778,1,0,0.5294117647058824,22,11,0,1,5,4,8,4,1,0,0.3076923076923077
300000,Attack,Right,180,29,795,1,2,0,1,15,0.4,0.0666666666666667,270,0.6333333333333333,14,2,0.7692307692307693,18,13,0,20,27,15,21,15,6,0,0.5
-7000000,Midfield,Right,196,29,2617,1,2,0,7,22,0.136363636363636,0.0454545454545455,1700,0.8717647058823529,24,2,0.6818181818181818,93,55,2,13,15,12,32,15,0,0,0.673469387755102
20000000,Attack,Right,189,27,2896,23,7,2,5,116,0.422413793103448,0.198275862068966,737,0.7598371777476255,64,17,0.5555555555555556,13,25,0,40,149,92,61,80,30,0,0.41139240506329117
-10000000,Midfield,Left,172,26,392,0,1,0,2,2,0.5,0,219,0.8858447488584474,5,1,0.5714285714285714,14,0,0,15,3,7,7,12,0,0,1
-2000000,Defender,Left,180,26,1406,0,0,0,6,7,0.142857142857143,0,866,0.7933025404157044,6,0,0.6938775510204082,86,49,1,11,10,6,21,20,0,0,0.5
0,Midfield,Right,176,26,2586,3,5,0,10,21,0.285714285714286,0.142857142857143,2081,0.8241230177799135,61,8,0.5476190476190477,115,37,1,13,30,39,34,38,2,1,0.46875
20000000,Attack,Left,174,26,2724,12,13,1,9,74,0.405405405405405,0.162162162162162,1442,0.7246879334257975,68,21,0.5,52,20,0,28,62,36,45,48,18,0,0.23809523809523808
-1000000,Attack,Left,173,27,717,1,0,1,1,5,0,0.2,277,0.6787003610108303,5,0,0.5833333333333334,21,9,0,16,25,12,9,5,3,0,0.2631578947368421
5000000,Midfield,Right,186,27,3420,12,2,11,10,46,0.282608695652174,0.260869565217391,2189,0.7533120146185472,59,7,0.7666666666666667,162,68,3,13,27,19,60,37,0,0,0.5934065934065934
-500000,Midfield,Right,187,29,1305,0,1,0,8,13,0.153846153846154,0,599,0.7929883138564274,9,2,0.6,76,41,0,7,8,6,44,22,2,0,0.578125
-10000000,Midfield,Left,194,29,2436,1,0,0,7,12,0.25,0.0833333333333333,1858,0.8622174381054898,13,4,0.6,81,53,4,18,25,39,27,20,1,0,0.627906976744186
0,Defender,Left,181,29,1119,0,1,0,2,3,0.333333333333333,0,584,0.7277397260273972,2,2,0.7222222222222222,46,49,1,5,10,10,9,8,0,0,0.6666666666666666
0,Defender,Left,180,28,3420,0,2,0,9,21,0.19047619047619,0,1522,0.7450722733245729,8,4,0.43636363636363634,103,235,4,8,16,5,27,18,0,0,0.592
7000000,Attack,Right,176,26,1674,7,7,0,0,28,0.571428571428571,0.25,903,0.7973421926910299,40,8,0.7307692307692307,34,4,1,26,45,41,20,26,12,0,0.20512820512820512
5500000,Midfield,Right,177,27,1761,0,1,0,5,9,0.333333333333333,0,974,0.8583162217659137,18,1,0.6739130434782609,95,29,1,27,16,26,22,29,0,0,0.6481481481481481
1250000,Midfield,Right,186,31,1535,4,3,1,5,25,0.36,0.16,582,0.6769759450171822,16,4,0.6274509803921569,68,37,1,15,24,28,41,27,1,0,0.5714285714285714
-1000000,Midfield,Right,173,30,317,0,0,0,5,2,0,0,132,0.8484848484848485,0,1,0.5454545454545454,14,7,2,3,11,4,9,5,0,0,0.5
-500000,Defender,Right,186,27,211,0,0,0,0,2,0,0,116,0.8189655172413793,0,0,0.6666666666666666,4,10,0,0,0,0,3,0,0,0,0.5
-2000000,Attack,Both,179,30,541,2,0,0,2,15,0.6,0.133333333333333,71,0.704225352112676,0,2,0.2,8,1,0,12,15,15,10,5,4,0,0.12195121951219512
-1000000,Attack,Right,165,30,1610,2,0,0,2,13,0.615384615384615,0.153846153846154,836,0.6794258373205742,23,1,0.5588235294117647,48,20,0,8,33,16,19,11,1,0,0.4603174603174603
0,Attack,Right,189,25,1112,2,1,1,1,36,0.333333333333333,0.0555555555555556,392,0.6683673469387755,13,6,0,4,17,0,5,31,18,20,14,5,1,0.4744525547445255
-17000000,Attack,Left,172,27,621,1,0,0,2,20,0.35,0.05,347,0.7665706051873199,21,2,0.8,14,2,0,30,17,13,13,8,1,0,0
-100000,Midfield,Left,185,32,344,0,0,0,1,3,0.333333333333333,0,189,0.8783068783068783,0,0,1,6,2,0,1,4,2,3,6,0,0,0.5
-500000,Defender,Left,180,27,1660,1,3,0,3,11,0.363636363636364,0.0909090909090909,966,0.7401656314699793,18,4,0.5652173913043478,62,37,1,7,27,18,34,37,1,0,0.25
0,Midfield,Right,177,30,2799,3,1,0,15,34,0.294117647058824,0.0882352941176471,1412,0.7655807365439093,28,7,0.5866666666666667,117,71,1,26,36,33,69,40,0,0,0.6153846153846154
-2750000,Attack,Right,193,28,788,0,0,0,0,27,0.259259259259259,0,307,0.7003257328990228,8,1,0.38461538461538464,21,13,0,8,17,9,10,9,3,0,0.6266666666666667
-5000000,Defender,Right,181,26,727,0,2,0,2,2,0.5,0,638,0.8150470219435737,16,3,0.7,31,27,1,2,8,4,9,10,1,0,0.7058823529411765
7500000,Attack,Left,187,29,2280,3,4,0,8,45,0.177777777777778,0.0666666666666667,1120,0.7767857142857143,29,9,0.7254901960784313,74,27,1,44,55,62,52,71,4,0,0.5263157894736842
200000,Midfield,Left,183,32,2330,1,1,0,6,28,0.178571428571429,0.0357142857142857,955,0.7308900523560209,12,1,0.5783132530120482,106,67,0,13,26,26,62,53,4,0,0.5953757225433526
-7000000,Defender,Right,186,32,1331,3,0,0,1,5,0.8,0.6,895,0.9162011173184358,2,0,0.5789473684210527,49,72,0,1,4,3,9,14,0,0,0.4716981132075472
0,Defender,Right,171,27,2049,1,1,0,1,6,0.333333333333333,0.166666666666667,1178,0.8022071307300509,13,4,0.625,84,68,0,13,20,11,12,14,3,0,0.5
1000000,Defender,Right,173,30,3240,0,3,0,13,15,0.0666666666666667,0,1998,0.6591591591591591,61,8,0.6458333333333334,142,57,2,23,30,23,57,55,2,0,0.4305555555555556
-1500000,Defender,Left,189,33,185,0,0,0,0,0,0,0,60,0.7833333333333333,0,0,0.5,7,11,1,1,1,0,3,1,0,0,0.7142857142857143
-500000,Attack,Left,173,33,2377,1,3,0,5,30,0.233333333333333,0.0333333333333333,2070,0.8690821256038648,22,10,0.7543859649122807,98,70,0,19,25,13,40,26,2,0,0.539568345323741
0,Attack,Right,181,27,405,0,0,0,0,5,0,0,116,0.8103448275862069,4,0,0.625,12,3,1,7,11,21,4,14,0,0,0.125
12000000,Attack,Right,172,25,2121,10,0,0,3,45,0.422222222222222,0.222222222222222,752,0.7406914893617021,27,7,0.5142857142857142,59,24,0,46,67,34,25,48,14,0,0.37777777777777777
0,Midfield,Right,176,30,1296,2,2,0,3,23,0.304347826086957,0.0869565217391304,518,0.6737451737451737,20,3,0.5454545454545454,52,23,1,6,22,17,29,25,2,0,0.4186046511627907
-10000000,Midfield,Right,184,27,516,1,0,0,2,7,0.285714285714286,0.142857142857143,329,0.8054711246200608,2,2,1,20,11,0,6,8,4,10,6,0,0,0.5
-1500000,Defender,Right,177,26,1006,0,0,0,0,2,0,0,541,0.7060998151571165,9,0,0.6538461538461539,49,34,1,4,14,3,14,5,1,0,0.3157894736842105
-2000000,Attack,Left,177,28,1256,1,2,0,3,21,0.380952380952381,0.0476190476190476,740,0.7878378378378378,27,5,0.36363636363636365,30,11,0,20,31,29,11,17,1,0,0.25
-1000000,Attack,Right,174,30,2469,4,2,0,0,23,0.391304347826087,0.173913043478261,926,0.6544276457883369,60,5,0.6666666666666666,75,13,0,40,90,50,28,46,19,1,0.28888888888888886
0,Attack,Right,170,30,623,0,1,0,1,7,0.142857142857143,0,336,0.7261904761904762,11,2,0.5,4,1,0,4,9,6,6,15,1,0,0.125
-500000,Attack,Right,175,29,476,1,0,0,0,7,0.142857142857143,0.142857142857143,200,0.78,9,1,1,11,5,0,10,20,13,6,7,4,0,0.46153846153846156
0,Defender,Right,191,28,1111,0,0,0,2,3,0.333333333333333,0,359,0.7520891364902507,1,1,0.6190476190476191,32,88,1,0,5,1,6,1,0,0,0.5737704918032787
0,Midfield,Right,185,26,2546,1,1,0,2,15,0.133333333333333,0.0666666666666667,1243,0.7827835880933226,19,2,0.56,103,37,0,29,46,25,33,18,1,0,0.5806451612903226
-1000000,Attack,Right,178,27,2133,0,3,0,1,32,0.1875,0,869,0.7560414269275029,27,3,0.5909090909090909,65,33,0,46,24,29,32,35,1,0,0.47368421052631576
8500000,Attack,Right,191,27,1276,6,2,0,4,35,0.4,0.17142857142857101,358,0.5670391061452514,13,6,0.7777777777777778,12,23,1,14,42,25,14,14,4,0,0.4406779661016949
0,Defender,Right,183,32,2542,0,3,0,12,16,0.0625,0,1626,0.8068880688806888,17,5,0.5866666666666667,130,144,0,4,21,13,52,37,1,1,0.5398230088495575
-2000000,Attack,Right,175,32,288,0,1,0,0,5,0.8,0,96,0.7291666666666666,1,1,1,7,1,0,2,18,7,6,5,3,0,0.38095238095238093
0,Defender,Right,194,27,3039,1,3,0,6,34,0.235294117647059,0.0294117647058824,911,0.579582875960483,22,4,0.4857142857142857,87,204,5,8,13,9,32,20,9,0,0.665680473372781
-1500000,Attack,Left,177,27,901,1,3,0,2,34,0.117647058823529,0.0294117647058824,335,0.6985074626865672,19,6,0.5555555555555556,17,4,0,26,20,29,21,31,6,1,0.34615384615384615
0,Defender,Left,181,27,2387,1,2,0,7,22,0.363636363636364,0.0454545454545455,1898,0.8066385669125395,36,6,0.6617647058823529,106,71,0,29,34,25,49,49,2,0,0.5913978494623656
100000,Defender,Left,185,27,420,0,1,0,1,0,0,0,202,0.8514851485148515,2,1,0.5,13,28,1,1,3,1,6,3,0,0,0.5263157894736842
-500000,Attack,Right,162,32,538,0,0,0,3,10,0.5,0,217,0.7788018433179723,6,1,0.45454545454545453,19,2,1,2,12,9,14,5,1,0,0
2000000,Attack,Right,186,28,2603,11,7,0,1,89,0.303370786516854,0.123595505617978,756,0.6891534391534392,32,11,0.375,13,39,0,18,98,76,22,26,20,1,0.3862433862433862
0,Midfield,Left,180,29,1899,4,1,2,5,39,0.179487179487179,0.102564102564103,1212,0.731023102310231,39,5,0.6470588235294118,45,16,1,49,45,40,27,18,1,0,0.2727272727272727
7000000,Defender,Right,184,26,3059,1,1,0,10,6,0.5,0.166666666666667,2616,0.9201070336391437,16,2,0.6538461538461539,93,71,2,7,11,5,56,22,1,0,0.5824175824175825
4000000,Attack,Left,190,30,2145,12,7,1,5,100,0.37,0.12,1295,0.7714285714285715,64,22,0.4666666666666667,20,2,0,78,74,76,20,76,6,1,0.17391304347826086
-30000000,Attack,Right,172,26,2018,5,2,0,2,68,0.455882352941176,0.0735294117647059,1461,0.8494182067077344,32,7,0.6875,28,8,0,51,42,46,19,45,8,1,0.24
-3000000,Midfield,Right,183,28,108,0,0,0,1,1,0,0,75,0.76,0,0,0,3,2,0,0,1,0,3,0,0,0,1
-1500000,Attack,Right,182,30,1536,2,0,0,2,38,0.236842105263158,0.0526315789473684,379,0.6543535620052771,14,3,0.8181818181818182,15,21,0,8,38,22,25,37,6,0,0.41964285714285715
1000000,Defender,Right,187,27,1586,0,0,0,4,8,0.25,0,555,0.7333333333333333,2,0,0.56,63,111,0,0,6,0,22,14,0,0,0.5825242718446602
100000,Defender,Right,183,27,296,0,0,0,0,1,1,0,64,0.5625,2,1,0.6,12,5,1,2,4,3,2,3,2,1,0.25
-7000000,Attack,Right,175,29,98,0,0,0,0,4,0.5,0,76,0.8552631578947368,0,0,0,0,0,0,0,1,2,1,0,0,0,NA
0,Defender,Right,189,29,1518,0,1,0,0,13,0.230769230769231,0,557,0.755834829443447,5,3,0.75,58,103,1,2,7,0,4,7,2,0,0.5396825396825397
4500000,Attack,Right,183,28,2582,7,4,0,4,67,0.238805970149254,0.104477611940299,941,0.7088204038257173,28,8,0.6296296296296297,33,14,0,10,69,45,65,31,39,2,0.44072164948453607
0,Attack,Right,192,28,596,2,0,0,1,17,0.294117647058824,0.117647058823529,212,0.6132075471698113,1,0,0.5714285714285714,17,15,0,1,17,16,5,7,4,0,0.5180722891566265
8000000,Attack,Left,174,26,2814,14,9,0,4,87,0.494252873563218,0.160919540229885,929,0.7265877287405813,43,17,0.6060606060606061,39,33,0,31,95,57,40,51,22,3,0.37362637362637363
0,Attack,Right,173,26,1176,3,5,0,5,31,0.419354838709677,0.0967741935483871,394,0.7208121827411168,20,9,0.5862068965517241,38,4,0,12,39,27,29,28,5,1,0.24242424242424243
8000000,Midfield,Right,170,26,2055,0,2,0,4,10,0.3,0,1531,0.7929457870672763,26,4,0.6266666666666667,101,15,0,8,34,18,36,51,0,0,0.5192307692307693
-2000000,Midfield,Right,191,27,1136,2,1,0,6,8,0.375,0.25,742,0.8787061994609164,9,0,0.5365853658536586,62,23,0,9,24,16,24,14,0,0,0.35714285714285715
5000000,Defender,Right,195,26,1537,1,0,0,3,8,0.25,0.125,1356,0.8672566371681416,2,2,0.6666666666666666,71,78,0,6,7,1,12,17,0,0,0.6989247311827957
-2500000,Defender,Right,192,26,2250,0,0,0,7,17,0.235294117647059,0,1218,0.7881773399014779,21,2,0.6451612903225806,85,122,1,14,11,11,41,14,5,0,0.6865671641791045
-3000000,Attack,Left,192,31,847,2,4,0,1,32,0.3125,0.0625,263,0.6768060836501901,18,4,0.6666666666666666,6,7,0,2,22,6,12,6,6,0,0.6607142857142857
